Facility UUID,State,LGA,Facility name,Gap area,Gap condition,Intervention,When action is needed
d25acb82-e715-4332-a882-77fd3aa55ec6,anambra,orumba_south,umunze_maternal_and_child_health,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
a5e76f93-0127-41dd-b113-2c3bc2f072b2,anambra,awka_south,isiakpu_health_post,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
f62188b3-ab16-4eb9-a1a7-fe0b4c1b601a,akwa_ibom,eastern_obolo,emereoko_health_centre,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
76745ded-51f8-49bc-8a8a-b1faf49cd81b,akwa_ibom,eastern_obolo,amauka_primary_health_centre,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
ef9a86ca-0168-48af-bed5-7179e3bc9e78,akwa_ibom,eastern_obolo,amadaka_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
a5a00834-529a-4e6b-a25e-9430828de07e,akwa_ibom,ibeno,itak_abasi_health_centre,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
9f4141f8-18c6-4ae0-8452-027375207d64,akwa_ibom,ibeno,ndito_eka_iba_health_centre,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
d81aa8cd-fb0e-4933-a0fd-51e76b8c58e3,akwa_ibom,ibeno,atia_health_centre,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
0556170a-7bc7-4f43-a9bb-c78406e0ff8c,rivers,degema,bukuma_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
2baae274-561e-4ef4-a9e7-5bf8eed5b758,akwa_ibom,ibeno,opolom_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
7fc028b3-cd95-4e17-a4f1-a61651408124,rivers,akuku_toru,kula_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
b0524271-695d-4d95-999d-ba7e17357a25,lagos,epe,owu_primary_health_centre_epe,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
78a20b2d-fd3c-456e-a08f-9b8ef0f6a30e,rivers,degema,bakana_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
e09b97b8-9af1-49cd-b6c6-ee43dfce23c7,imo,nkwerre,amaopara_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
769c0607-1375-45ce-a4b9-3200c932f256,lagos,ibeju_lekki,apakin_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
613ba525-9c32-482d-9404-c6495a57ddc0,lagos,ibeju_lekki,lekki_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
935b5cbc-b0ff-4f03-a4a5-054b166f76b9,rivers,asari_toru,ido_primary_health_centre_at,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
844c9070-7da0-45b6-a477-4cdcc080476a,lagos,ibeju_lekki,orimedu_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
09f40cd2-71d8-4b19-bd87-c585d251eb8a,rivers,asari_toru,ifoko_health_centre,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
99c8d4dc-d37f-4d79-925e-81f7176ee7e0,kano,dawakin_tofa,tumfafi_health_clinic,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
708f63ab-cac6-430b-b819-78958a1ee498,rivers,asari_toru,minama_new_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
a6a0c6ab-2ad0-4617-876e-b376d4074e75,rivers,asari_toru,angulama_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
268222d6-85f2-4a28-b18b-b81cfd5881bc,imo,isu,maternal_and_child_health,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
9157f416-05be-44ef-8fa9-29e43c2ccc69,imo,isu,isu_obishi_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
f8b10262-6116-4500-a366-c6deb7884ddf,niger,bosso,tasabo_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
0de640bf-2283-4244-a26b-39bb85b7677f,anambra,oyi,ifite_ogbunike_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
c2a159e0-ef4e-44fa-8d8f-6829b56cd6c2,rivers,asari_toru,buguma_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
8da7256c-7fc6-43bc-86eb-28571e9aff19,bauchi,misau,shelon_primary_health_centre,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
7e8fa72b-1dbb-4d64-9b26-7d47dc6e0217,rivers,akuku_toru,abonnema_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
2fead5d6-1003-411b-854f-f91986ea5a20,rivers,akuku_toru,obonoma_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
134acd69-0a98-46b2-9e5c-fe67e0d8fcd1,akwa_ibom,itu,nkim_itam_health_centre,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
08579883-ae6d-4565-9c26-83f881ef0ab9,rivers,degema,degema_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
bef5407d-eff0-4a63-a48f-06871ee37145,rivers,degema,usokun_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
4055aae2-8ca2-402d-8859-660a3f8a3fe8,rivers,degema,obuama_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
70eaa876-26f9-4197-bec7-834f4617e497,rivers,degema,bille_primary_health_centre_degema,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
42b0b7b3-c80e-47ed-9445-fd829dc32d15,akwa_ibom,ukanafun,idung_nneke_health_post,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
d79deb4f-bb84-4a9e-8a59-392d5a804793,akwa_ibom,ukanafun,ikot_udo_ossiom_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
2decd200-a1ed-42e0-991c-2e2a7ffcb511,akwa_ibom,ukanafun,ikot_unah_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
b2862d74-c5f3-41d3-88c2-da6704cdc6e5,akwa_ibom,ukanafun,ikot_idiong_health_post,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
9f92983d-460f-4882-8f93-61c4a651f344,bauchi,tafawa_balewa,kundum_primary_health_centre_tb,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
6f539e88-71b7-4d58-a94e-1d0dd8e83dbe,kano,danbatta,women_center_clinic,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
f8ca49e4-31dc-46f2-ab6a-ce763fd24a73,imo,ngor_okpala,nguru_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
23f955a7-7daa-402e-987b-c5778cfa616d,rivers,ahoada_west,odiereke_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
7e653820-d99f-4320-87b9-8f03dc37d150,oyo,iwajowa,ayegun_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
279680f4-6813-4f2b-8cac-1c427859b376,niger,bosso,tungan_waya_primary_health_centre,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
ae3c18a8-e9b4-4c33-9974-0b621c65b885,niger,bosso,kodo_model_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
56733ac1-a6c0-4011-8b77-8e7a5cfe216e,anambra,nnewi_south,ezinifite_primary_health_centre,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
b5123119-51d9-428f-b833-7b2f094f0bbd,rivers,oyigbo,obete_model_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
df5dc985-21c5-4b45-a877-8e704e16c532,rivers,obioakpor,rumuokwurushi_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
2c38d098-5e6d-4ef7-ad4b-1064105a640f,lagos,ojo,imude_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
3084b06d-161e-40b0-bb8b-62107417535b,lagos,ojo,kemberi_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
997dad3c-e809-4ee9-8513-73f8e2aa016f,lagos,ojo,okokomaiko_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
63cc6764-e23c-4f39-8222-c64561eac3ec,rivers,abuaodual,otapha_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
29894140-9909-4be8-9796-a1f2257a08b9,rivers,abuaodual,anyu_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
5462b993-42c5-4460-b3b0-af1a117c1b04,rivers,ogbaegbemandoni,okwuzi_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
57fa2bc7-e921-4640-940d-005835245ee9,rivers,ogbaegbemandoni,aggah_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
3ece7749-e00b-42b4-a5b9-c17bcf16b363,rivers,ogbaegbemandoni,ndoni_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
7e9e5de2-6bea-4f28-aaf8-6c2c0b6ec45f,lagos,surulere,coker_aguda_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
27d2e6ea-9fc7-489b-9c33-f5ceeee07cd2,rivers,ogbaegbemandoni,obrikom_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
f57b0706-e80d-4c83-9368-a6c17e04cb08,lagos,surulere,airways_primary_health_centre,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
f2745e58-51ff-46d6-88ed-7ff61781c471,rivers,obioakpor,rumueme_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
1f12d336-dc60-4bbb-8c3e-50beed8bebd4,rivers,obioakpor,rumuodumaya_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
b6cbcf97-f7e0-4d91-8690-b805504e4a3f,lagos,ikorodu,igbo_olomu_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
b4955c33-c499-4abd-9dfa-4dd53e2ed48b,lagos,ifako_ijaiye,ilo_ajegunle_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
02dfdabb-8f36-44bd-acdd-3bb96726fdf7,lagos,mushin,igbo_owu_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
0b1ea5e5-7608-47d8-8502-5a8012f0cc67,lagos,mushin,itire_ijesha_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
f1953309-83d8-4f80-bb2f-78240615678e,lagos,ifako_ijaiye,ojokoro_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
108187db-584a-4379-b012-7d57d1843704,lagos,ifako_ijaiye,isokan_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
c0e73c62-7a15-4086-8a46-7467387f9371,lagos,eti_osa,igbo_efon_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
310adf5f-47bd-485e-8282-66ab1c5595ee,rivers,ogbaegbemandoni,omoku_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
1dfda948-fb73-4be6-b298-4b254cad648f,niger,gbako,koma_primary_health_centre,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
84ffdf5f-bcaf-44cd-a2b4-3f04ec20abbd,lagos,ojo,ira_health_post,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
f5db35c9-ba2c-48cb-8de6-fa27227f040e,rivers,obioakpor,eneka_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
8e7decfa-3b97-41bf-8598-f4ebff0ae480,rivers,obioakpor,elelenwo_fsp,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
f29d8b59-b20e-4698-8cac-1c47a87010b3,rivers,eleme,eteo_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
bc56ffb9-b081-41c5-b23e-23b58bb08fbc,rivers,obioakpor,iriebe_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
d6908089-0b11-42ee-b4ba-0afd6dfb3704,lagos,eti_osa,okunmopo_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
93c3958d-7222-42f9-b34a-c8a269a83064,lagos,eti_osa,sangotedo_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
3e5e7331-e85d-4a7d-a7ec-e320d9c0dcb2,lagos,mushin,ajeabo_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
df98311b-94a2-4c8e-8d64-1d68d279d864,lagos,mushin,anikulapo_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
bf4cb997-97f9-44a3-a0c1-608d4ae3f25b,lagos,mushin,coker_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
cd4d7dbf-8f7e-4ad4-843e-2e8e54d7ffc8,lagos,ajeromi_ifelodun,oridilu_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
099ad962-dda7-43e0-8926-f45ba222d5a8,imo,obowo,achara_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
a4c113e5-e845-402e-bbf4-a65099e964a7,lagos,amuwo_odofin,bola_ahmed_tinubu_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
b6df695e-f10d-4f22-ae53-64301e26fcde,lagos,oshodi,ajao_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
0c2d6c0f-acc4-47af-9108-a0868a634d20,lagos,surulere,baruwa_primary_health_centre_surulere,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
27e65b2c-5459-47bd-883e-1e6c6fb489de,lagos,surulere,anjorin_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
e5be4679-60ab-4be3-a5f6-bbdbd8983957,lagos,amuwo_odofin,satellite_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
dd5781f9-96e7-4459-8775-99cadea22bbc,rivers,ahoada_west,okogbe_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
52b9f360-0b37-4c73-87ad-176736cc2ace,lagos,oshodi,mafoluku_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
6b359d08-b1dc-4774-a58d-3256b5b7c2ea,lagos,lagos_mainland,otto_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
372c6fed-e68b-4fee-9d1f-435275e23449,lagos,amuwo_odofin,agboju_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
197f43c9-fd98-47b6-85eb-eed35fb05a49,lagos,oshodi,ewutuntun_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
5698627f-a0e7-4301-8811-b3113ed3af9f,lagos,lagos_mainland,aiyetoro_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
4114c176-5fca-40ae-ad1e-a69940dcec8b,lagos,oshodi,shogunle_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
387f47f1-ab1d-48e5-916d-d57854bb7f4c,lagos,amuwo_odofin,kirikiri_health_post,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
7fdf0ee9-8f94-4446-9c40-c7c6a07af86a,lagos,lagos_mainland,otumara_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
6690f033-948c-4a4f-b8bb-d71a6c735b18,lagos,ikeja,bola_ahmed_tinubu_former_alade_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
1a94cdb7-c783-461c-8f19-9e09f98a44c7,lagos,amuwo_odofin,mile_2_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
54ae7916-be3b-4e03-a2bd-bd1c3ab38883,imo,obowo,ehume_health_clinic,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
9cc7485c-ca03-4535-8582-b7c384ca622e,imo,obowo,umunachi_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
66123277-1f66-44bc-98d3-37b1af602525,imo,obowo,umungwa_health_clinic,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
26503471-b263-45b9-bce2-4a31822cde13,lagos,shomolu,eva_adelaja_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
35353514-7f56-4cc6-96d7-5ef7154151fb,lagos,shomolu,ashogbon_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
13e27150-6b5b-4571-b5cb-e95c14cabee6,imo,obowo,umuokeh_primary_health_centre,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
c3280719-32e6-4544-a879-92e564c12ab3,imo,obowo,nysc_achingali_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
809e94a1-3ef2-4ea5-ac2b-cd034982e9a4,lagos,ajeromi_ifelodun,ibafon_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
be9fd872-a809-4161-8d9c-00801e6b509f,lagos,ajeromi_ifelodun,tolu_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
c72b8b70-a091-4f5e-8a0a-93ab94850534,lagos,ajeromi_ifelodun,amukoko_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
257bf190-1084-4045-855b-fa6434c3a0c5,lagos,ajeromi_ifelodun,layeni_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
92c7881f-0a89-4e05-aab2-bfcd26abb380,lagos,alimosho,baruwa_primary_health_centre,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
b6d500e2-f96c-4293-8e78-f4dc306e7e9e,lagos,ikorodu,odo_nla_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
fe2ecd35-d523-4bd9-83f2-00b92e00dc01,rivers,ahoada_east,ahoada_model_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
269af3ad-2563-4277-88d5-3b9ae25d04cf,lagos,ikorodu,agbede_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
27dd78de-30c6-4d4d-8cdd-a5ecd2b436b9,imo,obowo,ogbotukwu_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
73ed3cbd-6eab-4c0b-b090-a00620383c21,imo,ihitte_uboma,isinweke_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
6043027b-5494-40be-b09c-de261bcf4c28,imo,ihitte_uboma,ikperejere_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
21b4e632-70a1-4074-8f96-bc6b6c1ff8d4,imo,obowo,odenkume_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
bf3dca86-cc08-439d-8cfa-65baca153830,imo,ideato_north,akpulu_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
8374adbd-2dcc-4e54-a1ba-1424a7f97602,lagos,oshodi,dauda_ilo_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
162d0ddc-5c07-43e8-9516-766dadea5d12,lagos,surulere,iponri_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
18ec6765-c4e7-445f-8d57-78d4936d97a8,lagos,oshodi,jakande_primary_health_centre,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
187dc31e-913c-48fc-a198-efee5e3e252a,lagos,apapa,nanti_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
08e30908-95a8-4521-a20c-867c5664b5a6,lagos,oshodi,okota_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
9836b927-4b82-4746-bf86-d34295e1cb47,lagos,apapa,ijora_oloye_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
7b41494b-e17c-4465-8208-fa61c38b48b0,rivers,etche,obite_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
3a9623e2-a615-46a4-9fc7-8a7f9f1b9d05,lagos,apapa,olojowon_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
108011be-c4d5-4e63-a7f7-303a8bb7d22c,lagos,oshodi,ishaga_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
f228331c-923a-4adc-994d-79adcd5ee5d0,lagos,ikeja,ogba_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
69196c1f-3fff-405f-9919-bb1a3b83fd2a,imo,ideato_north,ozuomee_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
f6a629d4-3f41-4f3f-b6be-c3f98ca44db0,lagos,oshodi,isolo_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
aa7c5772-0a44-4340-b493-cd98b6f2a9bf,lagos,apapa,marine_beach_health_post,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
d0befa51-7a59-4984-881c-35ad5fd763f7,rivers,oyigbo,umuagbai_model_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
df63ddf1-b890-4980-bc3f-da7e405bc996,rivers,obioakpor,ozuoba_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
7ac0c460-593d-4fba-955e-90950d66aef8,rivers,obioakpor,rumuolumeni_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
71e51159-aaa7-405b-967b-faf9783d5101,rivers,eleme,ogalephc_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
f4a7c759-a2ba-41ef-99ef-bb982989409d,lagos,ikorodu,imota_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
a2f9ed98-213c-4eb6-b50c-d45c63ad6453,lagos,ikorodu,parafa_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
10f833af-4b82-4bbf-a851-3285815a56a0,lagos,ikorodu,oke_eletu_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
a72342c7-5f88-4559-a9d3-a38e125af6b4,lagos,ikorodu,ijede_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
5db83953-0cc2-458a-92f9-bcfec945c647,lagos,ikorodu,ipakodo_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
16b32fbf-7b24-433f-a2b5-07ece58537c0,lagos,ikorodu,majidun_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
be70dee6-8f5b-45c5-b43d-bf4f6d6eff61,lagos,shomolu,wright_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
aa79b6b4-1a80-4b82-a0a7-c5ecfaed7f54,lagos,shomolu,c_m_s_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
3ca0188a-3ebd-4428-9679-385dce8ad2b6,lagos,shomolu,late_hon_adewale_awokoya_formerly_oloja_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
a7f48500-757f-4389-ae4d-b855fa12d41f,lagos,shomolu,bajulaiye_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
5dd0477e-cf5e-4e63-a340-6843ce3675c8,lagos,lagos_mainland,ondo_st_west_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
b4d229df-8a09-415d-8d17-0e7ea5442225,lagos,ikeja,ojodu_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
48a6fe80-c565-4788-a266-bf88a0c0a02a,lagos,lagos_mainland,simpson_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
7abfbd38-f6b4-4202-a8b5-a9241f86fc5c,lagos,alimosho,agbelekale_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
1c99a443-8e60-415a-aa78-ffd47743415a,lagos,alimosho,isefun_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
29cc08b3-1b12-40c9-8e21-0870f50294fa,lagos,alimosho,aboru_primary_health_centre,Device-maintenance,No formal maintenance arrangement,Provide routine device maintenance and repair support.,minor
65b2fa77-b432-4c2a-9a24-7fc41d473055,akwa_ibom,ndung_uko,edikor_eyokpu_primary_health_centre,Device-maintenance,No maintenance schedule reported,Provide routine device maintenance and repair support.,minor
c5907b84-e074-4bcf-8307-4a435944cdc4,lagos,lagos_mainland,iwaya_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
f6169eb1-0c6e-4945-9457-c4417a3e0d51,akwa_ibom,okobo,okopedi_primary_health_centre,Device-maintenance,Maintenance only when devices fail or as needed,Provide routine device maintenance and repair support.,minor
